title,address,type,educational,workExperience,workTag,salary,salaryMonth,companyTags,hrWork,hrName,pratice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
销售主管,萍乡,销售,本科,3-5年,"[""\u5e02\u573a\u63a8\u5e7f"", ""\u5e02\u573a\u8425\u9500"", ""\u9762\u9500"", ""\u4f1a\u9500"", ""\u9500\u552e\u8fbe\u6210"", ""\u51b3\u7b56\u80fd\u529b"", """", """"]","[4000, 9000]",0薪,"[""\u8282\u65e5\u798f\u5229"", ""\u5e74\u7ec8\u5956"", ""\u5458\u5de5\u65c5\u6e38"", ""\u5168\u52e4\u5956"", ""\u5305\u5403"", ""\u4f4f\u623f\u8865\u8d34"", ""\u4e94\u9669""]",教学主管,荣女士,0,萍乡小天才培训学校,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",学前教育,未融资,"[20, 99]",https://www.zhipin.com/job_detail/3d6fb603dd9503631nV92dS1F1ZQ.html?lid=4WC53z6FK8j.search.171&securityId=WzA2KlsL_1PXp-M1ZgwW33qZKm6rikGtGFc9uHYYaAgo6EiEZfFrT0pgorkSGjycAwC6vGBqlUkDG9qZ_HKBstzd1PGKpVAst5hpCW7q2D7gKjeeeMQ~&sessionId=,https://www.zhipin.com/gongsi/cff42e9933e105170HV_2tS6FA~~.html,安源区
法务销售,新余,销售,学历不限,经验不限,"[""\u7535\u8bdd\u9500\u552e"", ""\u9762\u9500/\u964c\u62dc"", ""\u7f51\u7edc\u9500\u552e"", ""\u623f\u5730\u4ea7"", ""\u62db\u5546/\u5546\u6237\u62d3\u5c55"", """", """", """", """", """", """", """"]","[6000, 11000]",0薪,"[""\u4e94\u9669\u4e00\u91d1"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669""]",主任,黄先生,0,江西立木家具有限公司,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220706/7bf6f160950405e98574de92ec7ed5355771d37ebcde62db365f6a6abbf1b3b875c1d2c2647b63c1.jpg?x-oss-process=image/resize,w_100,limit_0",装修装饰,未融资,"[0, 20]",https://www.zhipin.com/job_detail/56ba8492e6b715e81n192d68GFJU.html?lid=4WC53z6FK8j.search.172&securityId=gq_w9DKKtCSGK-H1ZPftIO4AxNCq_XQRjUodp72N1TOEGme8gR2prK9UFEgng2p4oBq_-PgcxyTfA_6RSIUVb8Wg4--nyDMhknKdJrbUb2OClm2Ri88~&sessionId=,https://www.zhipin.com/gongsi/8a5bc05b468797321nF52t27GFc~.html,
门市销售,新余,销售,学历不限,经验不限,"[""\u7f51\u7edc\u9500\u552e"", ""\u5e02\u573a\u63a8\u5e7f""]","[3000, 6000]",0薪,无,门市销售,卢女士,0,人之初儿童摄影店,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180514/6cc996ca036b18f85dbfea51b8659a3adfdf077614c912f90d7d1918165b5186.jpg?x-oss-process=image/resize,w_100,limit_0",婚庆/摄影,不需要融资,"[0, 20]",https://www.zhipin.com/job_detail/cc97a2a9f86695591XR509i5ElE~.html?lid=4WC53z6FK8j.search.173&securityId=fnregIKB_fQzj-T1WJMBUt0S9At9JJAOS_0gqCGmSTKJlpKz0EBHdO3JAZutFMUyTKCVpXwbuSgR8zD0Y0yopdObvSy8UiRKSbj7xzFPTQw-fLo0&sessionId=,https://www.zhipin.com/gongsi/db26284a77e2a0711n142Nq7Fw~~.html,渝水区
销售经理,萍乡,销售,学历不限,经验不限,"[""\u5ba2\u6237\u5f00\u53d1"", ""\u9500\u552e\u7ba1\u7406"", ""\u5e02\u573a\u63a8\u5e7f""]","[10000, 20000]",0薪,无,招聘者,魏女士,0,兰亭茶叙茶楼,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",其他生活服务,未融资,"[0, 20]",https://www.zhipin.com/job_detail/aeda64a44805e0261XZ-0ti1GVE~.html?lid=4WC53z6FK8j.search.174&securityId=TwflvekmX7vj6-x1sIegyviTB27lMuy03wGUT23vJw5M2_gtOY5UQzeZnqQOqrQUPn9vWRytJ_qEVwLLarh2tSdgfObraNqJO0uWK26GC1uw4zjk&sessionId=,https://www.zhipin.com/gongsi/73bd48429e2f63cb1XZ539u5EA~~.html,安源区
销售经理,枣庄,销售,本科,3-5年,"[""\u5e02\u573a\u63a8\u5e7f"", ""\u56e2\u961f\u7ba1\u7406"", ""\u5ba2\u6237\u5f00\u53d1""]","[4000, 5000]",0薪,无,总裁,周先生,0,索亚装饰,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",装修装饰,未融资,"[20, 99]",https://www.zhipin.com/job_detail/32de3bf733ddb40703R-2d-1ElQ~.html?lid=4WC53z6FK8j.search.175&securityId=EktTMHmMxnWcp-71hBNThTEN-G-xWRQqhyD-j6Sw6ILDJvANL8CPm78F2b1yZauj3rXiVRVBJ0X0d48uUbV9SLHwSw8uhu3LveLTgLqk0bEmgnj2&sessionId=,https://www.zhipin.com/gongsi/d6e7813b49e8a80503Z93926Eg~~.html,市中区
销售经理,濮阳,销售,高中,经验不限,"[""\u5e02\u573a\u63a8\u5e7f"", ""\u9500\u552e\u7ba1\u7406""]","[10000, 15000]",0薪,"[""\u8282\u65e5\u798f\u5229"", ""\u9910\u8865"", ""\u901a\u8baf\u8865\u8d34"", ""\u5168\u52e4\u5956"", ""\u4ea4\u901a\u8865\u52a9"", ""\u5458\u5de5\u65c5\u6e38""]",经理,刘先生,0,通达药业,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190214/a8bbec32b0945b2387373db573c55cffec75380c47c21add860a030329ac18d6.png?x-oss-process=image/resize,w_100,limit_0",生物/制药,未融资,"[100, 499]",https://www.zhipin.com/job_detail/e25b2488e57c2a271Hd929q-E1Y~.html?lid=4WC53z6FK8j.search.176&securityId=BIpmHn1vvjDZK-C1Jp8cBUlCkKoKouGlOcBG-I14SLVm1d2yteVmKbuctqRDc_noEfJsuP4pVwRzHOFI0uV7256IwJtDSmNt1qJMV9Hmfkaj1PaS&sessionId=,https://www.zhipin.com/gongsi/383009a1f93f77591Hdy0927GA~~.html,台前县
销售主管,萍乡,销售,本科,3-5年,"[""\u56e2\u961f\u7ba1\u7406"", ""\u5e02\u573a\u63a8\u5e7f"", ""\u5e02\u573a\u8c03\u7814""]","[12000, 20000]",0薪,"[""\u5305\u4f4f"", ""\u751f\u65e5\u798f\u5229"", ""\u5305\u5403"", ""\u6709\u65e0\u7ebf\u7f51"", ""\u9ad8\u6e29\u8865\u8d34"", ""\u5458\u5de5\u65c5\u6e38"", ""\u901a\u8baf\u8865\u8d34"", ""\u4f4f\u623f\u8865\u8d34"", ""\u4ea4\u901a\u8865\u52a9"", ""\u56e2\u5efa\u805a\u9910"", ""\u5e74\u7ec8\u5956"", ""\u52a0\u73ed\u8865\u52a9"", ""\u5e26\u85aa\u5e74\u5047"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u7ee9\u6548\u5956\u91d1"", ""\u8282\u65e5\u798f\u5229"", ""\u514d\u8d39\u73ed\u8f66"", ""\u4e94\u9669\u4e00\u91d1"", ""\u9910\u8865""]",地区经理,赖先生,0,扬子江药业,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20171119/2bbf62f3c7e451c16145358371b2c4437380678ee66ba2a993ca5a5dc3910693.jpg?x-oss-process=image/resize,w_100,limit_0",医疗健康,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/20ce7ecd333d9a311XN529q8E1Q~.html?lid=4WC53z6FK8j.search.177&securityId=7abwxi7ARQ9PR-_1H4FMUIevViXptoFFgeqBFweP6pPubWD0I8neZ8yKmRN6vfOVKcydctfXqD4l3p1Pq4jhaNlKZy0Fg_QlmXtmVwrWLmTRWBo~&sessionId=,https://www.zhipin.com/gongsi/c292949b1ffec64d1nJy0tS-.html,安源区
销售主管,萍乡,销售,大专,1-3年,"[""\u5e02\u573a\u4fe1\u606f\u6536\u96c6\u53ca\u5206\u6790"", ""\u5236\u5b9a\u9500\u552e\u8ba1\u5212\u53ca\u7b56\u7565"", ""\u5e02\u573a\u5f00\u53d1\u53ca\u7ef4\u62a4"", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]","[10000, 15000]",0薪,无,销售总监,欧阳女士,0,KANGYU,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",批发/零售,未融资,"[20, 99]",https://www.zhipin.com/job_detail/7ca504a426e9e6f80H1_2Ni-FlU~.html?lid=4WC53z6FK8j.search.178&securityId=9b6XIi8BQuQCe-I13hYJAEIHqpF-44zhJnNE9u2n7kyPG8TRW8AnlNJ_1kOWwZBM236unLgBzbbZmG05iC7e2qqUU0OHgu8EAw_FNLLoudZLs_UFSQ~~&sessionId=,https://www.zhipin.com/gongsi/28dffe0c285d324433V73t24GQ~~.html,
销售总监,日照,销售,大专,3-5年,"[""\u8425\u9500\u7ba1\u7406"", ""\u5546\u52a1\u62d3\u5c55"", ""\u6e20\u9053\u7ba1\u7406""]","[10000, 20000]",0薪,无,经理,袁女士,0,护方生物,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",医疗健康,未融资,"[0, 20]",https://www.zhipin.com/job_detail/87ac38cb1eda885b1nJz2d-9Flc~.html?lid=4WC53z6FK8j.search.179&securityId=6p4S0S7uQr3aZ-s1T-7j3J0ZAek8T1vEnD_YnzfI57JiXys0zisjdSh8BdvRfxRAn5XbcmxYts18Rtz8uBmj0M_rlUnvobu7wONrMvoOmvTrlsy1ZA~~&sessionId=,https://www.zhipin.com/gongsi/dbe74ad9fc7e94571nx53d28F1I~.html,
销售经理,河源,销售,大专,3-5年,"[""\u65b0\u5ba2\u6237\u5f00\u53d1"", ""\u8001\u5ba2\u6237\u7ef4\u62a4"", ""\u4ee3\u7406\u5546\u9500\u552e"", ""\u6e20\u9053\u9500\u552e"", ""\u9500\u552e\u7ecf\u7406"", """", """"]","[10000, 14000]",0薪,"[""\u9910\u8865"", ""\u4ea4\u901a\u8865\u52a9"", ""\u901a\u8baf\u8865\u8d34"", ""\u5e74\u7ec8\u5956""]",总经理,冯先生,0,鑫源家居,"https://img.bosszhipin.com/beijin/upload/com/logo/20200529/b69e6bdec3036ac673b08f269f78982e0d73bfc5049b6a2220c56b8a18c33cb1.png?x-oss-process=image/resize,w_100,limit_0",批发/零售,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/81d2e9d7c94f26c033Ry3ti5E1U~.html?lid=4WC53z6FK8j.search.180&securityId=firsfQ2P868Xi-01U12ORtYaDuglGaLnz1UEnsT2ZgCuf5ptptd2z_yUdqzmsDVdrWyaTfe21mluF2z9DchCfhVi4JOZgFrMG-eOx2WKh9hmb6Tl&sessionId=,https://www.zhipin.com/gongsi/cd1a77bbc4f5451d33F82dy6FQ~~.html,源城区
销售经理,枣庄,销售,高中,1年以内,"[""\u5ba2\u6237\u7ba1\u7406"", ""\u5e02\u573a\u63a8\u5e7f"", ""\u7ebf\u4e0b\u63a8\u5e7f""]","[4000, 8000]",0薪,无,总经理,王先生,0,滕州有为,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",电子商务,未融资,"[20, 99]",https://www.zhipin.com/job_detail/5acfdcc875f78dfc1XR50t67F1U~.html?lid=4WB7EiPKCOw.search.181&securityId=KyExBJIzrlOaS-c182R91rkhJM-_-p9EVn8LMNdS3mQnhOAVf13qwuM_aC0JcnFKo9THLXy5eVoNeSl24k_Cpz7uEZJv8CB7Bmc5QdujYOXOOfMh&sessionId=,https://www.zhipin.com/gongsi/21728ad97356c3e51n1439W-Fw~~.html,滕州市
销售顾问,新余,销售,学历不限,经验不限,"[""\u5065\u8eab\u9500\u552e""]","[6000, 10000]",0薪,无,招聘者,晏先生,0,新余奥体国际健身,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",文化艺术/娱乐,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/b5917e0559c0af8a03N_39u8FVI~.html?lid=4WB7EiPKCOw.search.182&securityId=aestbML6GVx2r-L1exfaZxh1VIfv1SZ7oEsmmnbA6UHcvclMwjzgb2ENtYmDI1ovdkG4sXGPMM9qinUsA2ZMEpwJehROwp7HK0qeWRe6q755HSEy&sessionId=,https://www.zhipin.com/gongsi/debf3992dc394874031y0961EQ~~.html,渝水区
销售助理,赣州,销售,高中,1-3年,"[""\u5ba2\u6237\u8054\u7cfb/\u62dc\u8bbf"", ""\u9762\u9500/\u964c\u62dc"", ""\u670d\u52a1\u610f\u8bc6"", ""\u653f\u5e9c/\u793e\u4f1a\u56e2\u4f53"", """", """", """", """", """", """", """"]","[4000, 9000]",0薪,无,副总经理,刘先生,0,海仁科技,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",信息安全,未融资,"[0, 20]",https://www.zhipin.com/job_detail/04a236926821ada21HZ63N2-E1tR.html?lid=4WB7EiPKCOw.search.183&securityId=3h9e_tXygLHGR-G1lhgKZRbU_EbXNBbVQGUZLDZvwfn1EZkbna1LTTtiGj74ZtaMonIvFlSwbDPIA-5b4OPVabPqh98iuUe-MghblmaXKP_SiZscLArF&sessionId=,https://www.zhipin.com/gongsi/e08af255b95023a61XJ639S8F1Y~.html,章贡区
销售总监,聊城,销售,大专,5-10年,"[""\u5236\u5b9a\u9500\u552e\u8ba1\u5212\u53ca\u7b56\u7565"", ""\u5e02\u573a\u4fe1\u606f\u6536\u96c6\u53ca\u5206\u6790"", ""\u56e2\u961f\u5efa\u8bbe\u53ca\u7ba1\u7406"", """", """", """", """", """", """", """", """", """", """"]","[9000, 10000]",0薪,无,招聘者,冯女士,0,宝莱利,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",金属制品,未融资,"[100, 499]",https://www.zhipin.com/job_detail/a4bb85ae03dde16c1Hd909S9EFJS.html?lid=4WB7EiPKCOw.search.184&securityId=8cTSCgJzelTX_-a1KEmn8hZGiygEH5BcFWzGH_p9vfQahH4GAT2ffOGDQHrNU9bkevcu-zWPhs8e9OdBVCrIcKEeKc2A1ZxsGDWOV1S0ZTaf8fFEGXgd&sessionId=,https://www.zhipin.com/gongsi/9e8eec39f36627641Hd629W7GFA~.html,
销售内勤,日照,销售,学历不限,经验不限,"[""\u4e0a\u4e0d\u5c01\u9876\uff0c\u80fd\u8005\u5c45\u9ad8""]","[5000, 10000]",0薪,"[""\u5168\u52e4\u5956"", ""\u5305\u5403"", ""\u5e26\u85aa\u5e74\u5047"", ""\u8282\u65e5\u798f\u5229"", ""\u4e94\u9669"", ""\u5e74\u7ec8\u5956"", ""\u4ea4\u901a\u8865\u52a9""]",销售经理,邱先生,0,新武木业,"https://img.bosszhipin.com/beijin/upload/com/logo/20200526/4681aa90d02c788dcadabb61ac25b98986ce3ab21e5cc44e786e293e9ca41fe7.png?x-oss-process=image/resize,w_100,limit_0",工程施工,未融资,"[500, 999]",https://www.zhipin.com/job_detail/412f3c88bd00b0a51nJz09i_F1VT.html?lid=4WB7EiPKCOw.search.185&securityId=UD1qkhZgq1sDn-81Oz7gLHmHJxvVXhOHoZDVHtaX_LwniBNQwkcqzLbIojU0-TmMxp8NNxolAgNUqBzk6DgGTvnJfT6SjcpqH_fZgtciSpQbZ_5Ntw~~&sessionId=,https://www.zhipin.com/gongsi/010f340d3987d5fc33Z90t66.html,东港区
销售总监,景德镇,销售,大专,5-10年,"[""\u9500\u552e\u7ba1\u7406"", ""\u56e2\u961f\u7ba1\u7406"", ""\u5e02\u573a\u7ba1\u7406"", ""\u9500\u552e\u603b\u76d1"", ""\u533a\u57df\u603b\u76d1"", """", """", """"]","[8000, 13000]",0薪,"[""\u5458\u5de5\u65c5\u6e38"", ""\u5e26\u85aa\u5e74\u5047"", ""\u901a\u8baf\u8865\u8d34"", ""\u5168\u52e4\u5956"", ""\u5e74\u7ec8\u5956"", ""\u80a1\u7968\u671f\u6743"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u8282\u65e5\u798f\u5229"", ""\u9910\u8865"", ""\u52a0\u73ed\u8865\u52a9"", ""\u4e94\u9669\u4e00\u91d1"", ""\u4f4f\u623f\u8865\u8d34""]",经理人,余先生,0,爱品堂商贸有限公司,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",医疗服务,未融资,"[0, 20]",https://www.zhipin.com/job_detail/3db0d93c08064fc11nR63N6-EVVW.html?lid=4WB7EiPKCOw.search.186&securityId=wj0fPJ1fNhDIt-j1xeoHnwwb5T9K1RGTXqXP_9VjCMVhdvSFZHoWdzGwEMW4fwU0hcQKorfvvqFR2yGjuKWuhhAHWhkezb3FMkkpjZOvYnivk0sndw~~&sessionId=,https://www.zhipin.com/gongsi/ca20432114d26c2d1Xd52d64GA~~.html,
汽车销售,漳州,销售,学历不限,经验不限,"[""4S\u5e97\u7ecf\u9a8c"", ""\u65b0\u8f66\u9500\u552e"", ""C1\u4ee5\u4e0a\u9a7e\u9a76\u8bc1"", ""\u65b0\u80fd\u6e90\u8f66"", ""\u71c3\u6cb9\u8f66"", """", """", """", """", """", """", """", """"]","[5000, 10000]",0薪,"[""\u5e74\u7ec8\u5956"", ""\u5305\u5403"", ""\u751f\u65e5\u798f\u5229"", ""\u5458\u5de5\u65c5\u6e38"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u514d\u8d39\u5de5\u88c5"", ""\u56e2\u5efa\u805a\u9910"", ""\u5de5\u9f84\u5956"", ""\u8282\u65e5\u798f\u5229""]",总经理,苏先生,0,姐弟汽贸,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",4S店/后市场,不需要融资,"[0, 20]",https://www.zhipin.com/job_detail/d1470d8678de79cb1Hd429W_EVVT.html?lid=4WB7EiPKCOw.search.187&securityId=6WYijgGnvAhnr-S16ZrJDiG6HQo1UVSsWMj14cDf9XXISliAUz--MaB2bZvX7TUeWfNGiuXB_vaSorLhXWCSxc7HQXROeFV8vAhPJ8vhsNnB-4ZVCuo~&sessionId=,https://www.zhipin.com/gongsi/d8241dbd342554901nx40927FlA~.html,
销售支持,湘潭,销售,大专,1-3年,"[""\u7269\u6d41/\u4ed3\u50a8"", ""\u6c9f\u901a\u80fd\u529b"", ""\u4f01\u4e1a\uff08To B\uff09"", ""\u5355\u8bc1\u5904\u7406/\u8ddf\u5355"", """", """", """", """", """"]","[3000, 4000]",0薪,"[""\u5e74\u7ec8\u5956"", ""\u7ee9\u6548\u5956\u91d1"", ""\u610f\u5916\u9669"", ""\u4f4f\u623f\u8865\u8d34"", ""\u5de5\u9f84\u5956"", ""\u514d\u8d39\u5de5\u88c5"", ""\u5305\u5403"", ""\u5bbf\u820d\u6709\u7a7a\u8c03"", ""\u4e94\u9669"", ""\u56e2\u5efa\u805a\u9910"", ""\u751f\u65e5\u798f\u5229"", ""\u8282\u65e5\u798f\u5229"", ""\u5168\u52e4\u5956"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u6709\u65e0\u7ebf\u7f51"", ""\u52a0\u73ed\u8865\u52a9"", ""\u591c\u73ed\u8865\u52a9"", ""\u9ad8\u6e29\u8865\u8d34"", ""\u5305\u4f4f""]",人事HR,王女士,0,飓速冷链,"https://img.bosszhipin.com/beijin/upload/com/logo/20230606/7b5b554d84f9729ca8b3732c0c38957330993bcbd782f57b55fd243848e232d16b7c8fd7ce63bfec.jpg?x-oss-process=image/resize,w_100,limit_0",即时配送,未融资,"[500, 999]",https://www.zhipin.com/job_detail/a6731ad5d1154ebe1Hd90ti9GVpW.html?lid=4WB7EiPKCOw.search.188&securityId=lTbGGidHtHKkf-u1P3wPclDFDZZXHqhvna8d7i0AH0MUj1834Os18efE_a9lBs1nlHRvTFfzYzC8zE_ag31PH7d8iXnLtcM4yto3oplhSFC3kTzFhJ0~&sessionId=,https://www.zhipin.com/gongsi/ec75b0a18a7225091XF-2ti6GFo~.html,
销售总监,鹰潭,销售,学历不限,5-10年,"[""\u5236\u5b9a\u9500\u552e\u8ba1\u5212\u53ca\u7b56\u7565"", ""\u5e02\u573a\u5f00\u53d1\u53ca\u7ef4\u62a4"", ""\u56e2\u961f\u5efa\u8bbe\u53ca\u7ba1\u7406"", ""\u4f01\u4e1a"", """", """", """", """", """", """", """", """", """", """"]","[4000, 6000]",0薪,"[""\u5e26\u85aa\u5e74\u5047"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u56e2\u5efa"", ""\u5de5\u9f84\u5956"", ""\u751f\u65e5\u7ea2\u5305"", ""\u8282\u65e5\u798f\u5229"", ""\u5458\u5de5\u65c5\u6e38"", ""\u901a\u8baf\u8865\u8d34"", ""\u5168\u52e4\u5956""]",行政主管,李女士,0,默契家装,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200205/1badd81f80f99ca741511832c79f77c737d6ec63a7897aba2cbff21f9a7578f3_s.jpg?x-oss-process=image/resize,w_100,limit_0",装修装饰,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/fc3a9d231f26aafa1Xx609W4GFdQ.html?lid=4WB7EiPKCOw.search.189&securityId=tHAKDc1e7hYHX-r1rEvqhSe0cOaycdd998NCiGdWbu8ruUyztZ3_pV8xML6CnoTIJxmXrY-p3okR81u0YtPAzq2XBGECKsLe9Vlbj4U8Kjw3cpwN3HU~&sessionId=,https://www.zhipin.com/gongsi/f9eca6e9073a8ab40XRz0ty6FA~~.html,月湖区
销售助理,聊城,销售,学历不限,经验不限,"[""\u6279\u53d1/\u96f6\u552e"", ""\u670d\u52a1\u610f\u8bc6"", ""\u6c9f\u901a\u80fd\u529b"", ""\u4e2a\u4eba\uff08To C\uff09"", """", """", """", """", """", """"]","[4000, 5000]",0薪,"[""\u5168\u52e4\u5956"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u5e74\u7ec8\u5956"", ""\u5458\u5de5\u65c5\u6e38""]",人事HR,秦女士,0,万佳启邦环保科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190211/3717549ad85efd68ad1324685b8b0b10dcdb1886899e89adec2c50afa1ac41a2.png?x-oss-process=image/resize,w_100,limit_0",日化,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/020e2fc9678efb411HR509y1ElBQ.html?lid=4WB7EiPKCOw.search.190&securityId=76ppXCkk6WeVi-g155No64OELDAFijdPv9oeA2v79F_GVcRf-b27C2kPVgmR_kEFOlCgTU2xY2_9cQiZp1KRWDnCRg-Efey9BsTu2WdtfDTmTfH9-A~~&sessionId=,https://www.zhipin.com/gongsi/ec2331caf52b5eff1XNz3dy5Ew~~.html,东昌府区
销售客服,苏州,销售,高中,1-3年,"[""\u4f01\u4e1a\uff08To B\uff09"", ""\u5bf9\u4f01\u4e1a/\u673a\u6784\uff08To B\uff09\u9500\u552e\u7ecf\u9a8c"", ""\u7535\u8bdd\u9500\u552e\u7ecf\u9a8c"", """", """", """", """", """", """", """"]","[4000, 8000]",0薪,"[""\u7ee9\u6548\u5956\u91d1"", ""\u5e26\u85aa\u5e74\u5047"", ""\u5168\u52e4\u5956"", ""\u5e74\u7ec8\u5956"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u901a\u8baf\u8865\u8d34"", ""\u52a0\u73ed\u8865\u52a9"", ""\u4e94\u9669\u4e00\u91d1""]",运营总监,胡先生,0,江苏一点通企业信...,"https://img.bosszhipin.com/beijin/upload/com/logo/20231114/7b5b554d84f9729ce148c31eebbd648b0c0dcea8e89bb61cfe138efb1999675020d7962acbb03d59.jpg.webp?x-oss-process=image/resize,w_100,limit_0",企业服务,未融资,"[0, 20]",https://www.zhipin.com/job_detail/b42515b1ded797701HZ72di_ElVW.html?lid=4WB7EiPKCOw.search.191&securityId=D6_76ACK8nuJh-815KRd83W06UZEaAXnfkvjm6lmiV45EhhHnvulIhG1n16PqMi3v7pt6i5WBADEUxYwtZ2UJKO8A53H81oDhz6BYs0KFqUiFezNrpQ~&sessionId=,https://www.zhipin.com/gongsi/8ad382b03518410d1HV42tm6FFc~.html,昆山市
